step,actor/entropy,actor/grad_norm,actor/kl_coef,actor/kl_loss,actor/loss,actor/lr,actor/perf/cpu_memory_used_gb,actor/perf/max_memory_allocated_gb,actor/perf/max_memory_reserved_gb,actor/pg_clipfrac,actor/pg_clipfrac_lower,actor/pg_loss,actor/ppo_kl,critic/advantages/max,critic/advantages/mean,critic/advantages/min,critic/returns/max,critic/returns/mean,critic/returns/min,critic/rewards/max,critic/rewards/mean,critic/rewards/min,critic/score/max,critic/score/mean,critic/score/min,global_seqlen/balanced_max,global_seqlen/balanced_min,global_seqlen/max,global_seqlen/mean,global_seqlen/min,global_seqlen/minmax_diff,num_turns/max,num_turns/mean,num_turns/min,perf/mfu/actor,perf/mfu/actor_infer,perf/throughput,perf/time_per_step,perf/total_num_tokens,prompt_length/clip_ratio,prompt_length/max,prompt_length/mean,prompt_length/min,response/aborted_ratio,response_length/clip_ratio,response_length/max,response_length/mean,response_length/min,response_length_non_aborted/clip_ratio,response_length_non_aborted/max,response_length_non_aborted/mean,response_length_non_aborted/min,rollout_corr/chi2_seq,rollout_corr/chi2_token,rollout_corr/k3_kl,rollout_corr/kl,rollout_corr/log_ppl_abs_diff,rollout_corr/log_ppl_diff,rollout_corr/log_ppl_diff_max,rollout_corr/log_ppl_diff_min,rollout_corr/ppl_ratio,rollout_corr/rollout_log_ppl,rollout_corr/rollout_ppl,rollout_corr/training_log_ppl,rollout_corr/training_ppl,timing_per_token_ms/adv,timing_per_token_ms/gen,timing_per_token_ms/ref,timing_per_token_ms/update_actor,timing_s/adv,timing_s/agent_loop/compute_score/max,timing_s/agent_loop/compute_score/mean,timing_s/agent_loop/compute_score/min,timing_s/agent_loop/generate_sequences/max,timing_s/agent_loop/generate_sequences/mean,timing_s/agent_loop/generate_sequences/min,timing_s/agent_loop/num_preempted/max,timing_s/agent_loop/num_preempted/mean,timing_s/agent_loop/num_preempted/min,timing_s/agent_loop/slowest/compute_score,timing_s/agent_loop/slowest/generate_sequences,timing_s/agent_loop/slowest/num_preempted,timing_s/agent_loop/slowest/prompt_length,timing_s/agent_loop/slowest/response_length,timing_s/agent_loop/slowest/tool_calls,timing_s/agent_loop/tool_calls/max,timing_s/agent_loop/tool_calls/mean,timing_s/agent_loop/tool_calls/min,timing_s/dump_rollout_generations,timing_s/gen,timing_s/old_log_prob,timing_s/ref,timing_s/reward,timing_s/save_checkpoint,timing_s/start_profile,timing_s/step,timing_s/stop_profile,timing_s/testing,timing_s/update_actor,timing_s/update_weights,training/epoch,training/global_step,training/rollout_actor_probs_pearson_corr,training/rollout_probs_diff_max,training/rollout_probs_diff_mean,training/rollout_probs_diff_std,training/rollout_probs_diff_valid,val-aux/longvt_longvt-val/answered/mean@1,val-aux/longvt_longvt-val/evidence_iou/mean@1,val-aux/longvt_longvt-val/format_score/mean@1,val-aux/longvt_longvt-val/judge_used/mean@1,val-aux/longvt_longvt-val/num_tool_calls/mean@1,val-aux/longvt_longvt-val/reward/mean@1,val-aux/longvt_longvt-val/score/mean@1,val-aux/num_turns/max,val-aux/num_turns/mean,val-aux/num_turns/min,val-core/longvt_longvt-val/acc/mean@1
24,1.09132,0.0497124,0.001,0.000761929,0.0169681,1e-05,99.2539,39.2157,41.9629,0,0,0.0169673,0,2.22221,-0.0169673,-1.9308,2.22221,-0.0169673,-1.9308,2.21987,1.01454,0,2.21987,1.01454,0,933360,933360,933360,933360,933360,0,4,4,4,0.336459,0.298568,1194.23,781.559,933360,0,4138,4041.38,3939,0,0,3731,3250.5,2953,0,3731,3250.5,2953,5.12454,0.00460351,0.00226234,0.00225285,0.00307667,0.00217178,0.0105914,-0.0055474,1.00218,1.07632,3.00888,1.0785,3.01555,0.000184281,0.372725,0.146761,0.356221,0.172,6.95792,2.36098,0.323449,126.263,109.057,65.3867,-1,-1,-1,1.79681,125.442,-1,3939,3624,0.0777019,0.762439,0.123946,0.061858,0.301396,155.077,152.313,136.981,0.00052149,,5.823e-05,781.559,4.1713e-05,,332.482,4.06811,0,24,0.99913,0.334151,0.00854206,0.0130116,1,,,,,,,,,,,
25,0.804088,0.0390994,0.001,0.000560166,0.744295,1e-05,99.0414,39.2157,41.9629,0,0,0.744294,0,3.37701,-0.744294,-3.24271,3.37701,-0.744294,-3.24271,2.39056,1.50861,0,2.39056,1.50861,0,935426,935426,935426,935426,935426,0,4,3.98438,2,0.338513,0.301195,977.404,957.051,935426,0,3951,3941.62,3934,0,0,16381,3366.39,2912,0,16381,3366.39,2912,3.92017,0.00310707,0.00199015,0.00244581,0.00380713,0.00296936,0.0124554,-0.00650954,1.00298,1.00066,2.79799,1.00363,2.80635,0.000180984,0.7963,0.144261,0.350376,0.169297,7.99493,1.91762,0.325043,322.93,102.833,54.4764,-1,-1,-1,0.419134,322.93,-1,3943,16381,0,0.960241,0.133562,0,0.32397,343.124,146.6,134.945,0.000470164,,6.5474e-05,957.051,5.5613e-05,,327.751,3.9631,0,25,0.99916,0.61468,0.00694329,0.0130332,1,,,,,,,,,,,
26,1.09696,0.0508728,0.001,0.000772726,0.0111827,1e-05,97.7647,39.2157,41.9629,0,0,0.011182,0,3.69549,-0.011182,-2.80168,3.69549,-0.011182,-2.80168,2.35841,1.23489,0.5,2.35841,1.23489,0.5,917749,917749,917749,917749,917749,0,4,4,4,0.338699,0.298004,1219.58,752.515,917749,0,4141,3953.25,3628,0,0,3506,3216.66,2801,0,3506,3216.66,2801,5.63026,0.0056982,0.00235413,0.00200569,0.00307567,0.00200139,0.0102506,-0.00583148,1.00201,1.07673,3.02977,1.07873,3.03561,0.000181013,0.368958,0.145013,0.347083,0.166124,15.7314,2.47136,0.327352,118.677,103.331,63.2558,-1,-1,-1,15.7314,113.942,-1,4141,3333,0.0865653,1.58839,0.286941,0.0619931,0.325611,151.912,144.378,133.086,0.000460318,,6.2658e-05,752.515,8.154e-05,,318.535,3.95469,0,26,0.999099,0.24769,0.00880922,0.0131921,1,,,,,,,,,,,
27,1.02612,0.0510255,0.001,0.000730523,0.01499,1e-05,98.2789,39.2157,41.9629,0,0,0.0149892,0,3.74997,-0.0149892,-2.85205,3.74997,-0.0149892,-2.85205,2.31518,1.11024,0,2.31518,1.11024,0,928474,928474,928474,928474,928474,0,4,3.98438,2,0.338459,0.298873,1224.62,758.173,928474,0,4152,4048.62,3942,0,0,3552,3205.08,275,0,3552,3205.08,275,4.23133,0.00436938,0.00215172,0.00216705,0.00320124,0.0021797,0.0132623,-0.0059399,1.00219,1.0054,2.99381,1.00758,3.00033,0.000186373,0.371969,0.144637,0.349211,0.173042,13.102,2.10832,0.232332,118.842,103.021,61.4407,-1,-1,-1,13.102,117.483,-1,4145,3210,0.111243,0.785058,0.162105,0,0.323664,152.6,142.446,134.291,0.00049522,,6.0247e-05,758.173,5.05439e-05,,324.233,3.9667,0,27,0.999108,0.192351,0.00862185,0.0130002,1,,,,,,,,,,,
28,1.00026,0.0541783,0.001,0.00073463,0.00438773,1e-05,98.3387,39.2157,41.9629,0,0,0.00438699,0,3.33763,-0.00438699,-2.64749,3.33763,-0.00438699,-2.64749,2.43509,1.28893,0,2.43509,1.28893,0,921484,921484,921484,921484,921484,0,4,3.98438,2,0.339084,0.299696,1220.77,754.836,921484,0,4147,3969.25,3932,0,0,3624,3229.84,213,0,3624,3229.84,213,1.5384,0.00463152,0.0023633,0.00245209,0.00333831,0.00249644,0.0141842,-0.00466877,1.00251,0.976585,2.72619,0.979081,2.7335,0.000184691,0.368198,0.146374,0.347559,0.17019,11.0621,2.03653,0.282429,121.798,105.019,30.9117,-1,-1,-1,8.86719,119.067,-1,3944,3572,0.107187,1.4283,0.145877,0,0.321335,152.22,142.807,134.882,0.000450079,,6.9518e-05,754.836,5.0248e-05,,320.27,3.97873,0,28,0.99901,0.358412,0.00892106,0.01381,1,,,,,,,,,,,
29,1.15081,0.0531867,0.001,0.000777578,0.0346966,1e-05,114.926,39.2157,41.9629,0,0,0.0346958,0,3.09095,-0.0346958,-3.48904,3.09095,-0.0346958,-3.48904,2.42308,1.27731,0.5,2.42308,1.27731,0.5,929417,929417,929417,929417,929417,0,4,4,4,0.339077,0.300374,1214.81,765.07,929417,0,4137,4016.25,3942,0,0,3519,3244.82,2974,0,3519,3244.82,2974,2.11067,0.00413573,0.00246371,0.00293073,0.00366073,0.00293812,0.0120732,-0.00556743,1.00295,1.11898,3.31331,1.12192,3.32385,0.000186444,0.381228,0.147999,0.34623,0.173284,17.9178,2.45718,0.314854,123.201,107.318,63.5561,-1,-1,-1,17.9178,119.957,-1,3944,3392,0.0998059,0.83392,0.135807,0.0593163,0.284944,158.338,142.813,137.553,0.000459926,,6.96541e-05,765.07,4.978e-05,,321.792,3.97883,0,29,0.999086,0.373508,0.00884849,0.013448,1,,,,,,,,,,,
30,1.15299,0.0523611,0.001,0.000806892,0.0314294,1e-05,98.529,39.2157,41.9629,0,0,0.0314285,0,3.47759,-0.0314285,-2.39094,3.47759,-0.0314285,-2.39094,2.41667,0.928419,0,2.41667,0.928419,0,925269,925269,925269,925269,925269,0,4,4,4,0.338936,0.300266,1211.47,763.757,925269,0,4134,3966.38,3931,0,0,3652,3262.29,2980,0,3652,3262.29,2980,47.5463,0.00460482,0.00245133,0.00267861,0.00391789,0.00270003,0.0184153,-0.00942481,1.00271,1.12962,3.15831,1.13232,3.16704,0.000174243,0.358423,0.145975,0.353435,0.161221,32.7271,3.30561,1.03477,120.302,103.232,66.1459,-1,-1,-1,14.888,111.227,-1,3943,3319,0.0864498,0.48232,0.128382,0.0644884,0.324018,149.668,147.333,135.066,0.00240151,,6.0795e-05,763.757,3.68251e-05,,327.023,4.00414,0,30,0.999102,0.446093,0.00877592,0.0132729,1,,,,,,,,,,,
31,1.10599,0.0539154,0.001,0.000808517,0.039216,1e-05,98.3503,39.2157,41.9629,0,0,0.0392152,0,2.34592,-0.0392152,-3.09813,2.34592,-0.0392152,-3.09813,2.44286,1.33088,0,2.44286,1.33088,0,918343,918343,918343,918343,918343,0,4,4,4,0.338124,0.298332,1224.65,749.884,918343,0,4148,3998.38,3618,0,0,3827,3176.18,2737,0,3827,3176.18,2737,4.38889,0.00461936,0.00257428,0.00283069,0.00395613,0.0029156,0.0128834,-0.00597721,1.00293,1.0663,2.97376,1.06921,2.98237,0.000178459,0.362334,0.145797,0.348236,0.163887,6.07905,2.08321,0.327483,122.812,102.64,63.3908,-1,-1,-1,4.93557,122.812,-1,3942,3827,0.0821963,2.12352,0.269152,0.0583554,0.321777,147.307,144.23,133.892,0.000467619,,5.863e-05,749.884,3.7531e-05,,319.8,3.99946,0,31,0.999042,0.301137,0.00901076,0.0136126,1,,,,,,,,,,,
32,1.07439,0.0535303,0.001,0.000782814,-0.0177837,1e-05,98.8696,39.2157,41.9629,0,0,-0.0177845,0,2.06238,0.0177845,-3.0264,2.06238,0.0177845,-3.0264,2.5,1.26338,0,2.5,1.26338,0,924631,924631,924631,924631,924631,0,4,3.98438,2,0.338783,0.29905,1214.92,761.061,924631,0,4133,3991.75,3928,0,0,3498,3231.93,176,0,3498,3231.93,176,0.65942,0.00509822,0.00284081,0.0032098,0.00388854,0.00325959,0.0121774,-0.00474036,1.00327,1.05726,2.9491,1.06052,2.95874,0.000175084,0.372599,0.147383,0.346989,0.161888,12.7206,2.5298,0.326679,122.4,107.296,61.7506,-1,-1,-1,11.4841,121.051,-1,4130,3348,0.0809586,0.950933,0.198133,0,0.350878,154.139,145.102,136.275,0.000442637,,7.38429e-05,761.061,6.17489e-05,,320.837,4.01356,0,32,0.99889,0.347335,0.0094362,0.0147261,1,,,,,,,,,,,
33,1.11996,0.0532215,0.001,0.000803519,0.0110522,1e-05,98.567,39.2157,41.9629,0,0,0.0110514,0,2.24504,-0.0110513,-3.44516,2.24504,-0.0110513,-3.44516,2.3,1.19857,0,2.3,1.19857,0,912427,912427,912427,912427,912427,0,4,4,4,0.338546,0.29678,1229.69,741.999,912427,0,4146,3955.12,3633,0,0,3540,3173.21,459,0,3540,3173.21,459,11.435,0.0052861,0.0023002,0.00199213,0.0031776,0.00214449,0.0119684,-0.0059135,1.00215,1.08292,3.05178,1.08507,3.05826,0.000181791,0.361824,0.146094,0.345985,0.165871,10.6296,2.48671,0.292953,114.974,100.662,63.6076,-1,-1,-1,10.6296,110.086,-1,4136,3265,0.0615004,0.761237,0.128127,0.000142025,0.322827,146.963,141.399,133.3,0.000442407,,6.0132e-05,741.999,5.1552e-05,,315.686,3.98357,0,33,0.999117,0.222192,0.00869296,0.0131126,1,,,,,,,,,,,
34,1.06239,0.0514642,0.001,0.000806178,0.0287407,1e-05,99.3142,39.2157,41.9629,0,0,0.0287399,0,3.62627,-0.0287399,-2.1756,3.62627,-0.0287399,-2.1756,2.4,1.20631,0.259259,2.4,1.20631,0.259259,928371,928371,928371,928371,928371,0,4,4,4,0.339119,0.300277,1229.01,755.382,928371,0,4139,3969.88,3936,0,0,3622,3283.02,3043,0,3622,3283.02,3043,1.00049,0.00451159,0.00261207,0.00297955,0.00365316,0.00301205,0.0154743,-0.00410587,1.00302,1.04829,2.93017,1.0513,2.93911,0.000174383,0.360523,0.144751,0.348968,0.161892,10.2454,1.98354,0.315494,123.79,105.945,61.6656,-1,-1,-1,10.2454,117.707,-1,3946,3339,0.11367,0.719015,0.134264,0.0567235,0.32405,151.501,140.848,134.383,0.000449286,,5.8945e-05,755.382,5.0731e-05,,323.972,4.03365,0,34,0.999001,0.433699,0.00898611,0.0140239,1,,,,,,,,,,,
35,1.08438,0.0519665,0.001,0.000808773,0.0167639,1e-05,99.0223,39.2157,41.9629,0,0,0.0167631,0,2.77939,-0.0167631,-2.90611,2.77939,-0.0167631,-2.90611,2.44786,1.46266,0,2.44786,1.46266,0,916977,916977,916977,916977,916977,0,4,3.98438,2,0.337994,0.298633,1229.59,745.756,916977,0,4142,3999.62,3628,0,0,3652,3164.26,241,0,3652,3164.26,241,3.33088,0.00508785,0.00260564,0.0027064,0.00366477,0.00279471,0.0112756,-0.00582635,1.00281,1.0532,2.95869,1.05599,2.96696,0.000180322,0.366759,0.143607,0.345763,0.165351,5.45854,2.09112,0.220256,121.118,103.606,23.9322,-1,-1,-1,5.45854,120.182,-1,3950,3552,0.186661,0.755175,0.12394,0,0.327371,148.547,143.77,131.684,0.000437854,,6.392e-05,745.756,4.93e-05,,317.057,4.03399,0,35,0.999039,0.284592,0.00894082,0.0137148,1,,,,,,,,,,,
36,1.06302,0.0536295,0.001,0.000797665,0.030064,1e-05,115.6,39.2157,41.9629,0,0,0.0300632,0,3.28866,-0.0300632,-2.54719,3.28866,-0.0300632,-2.54719,2.41405,1.29449,0,2.41405,1.29449,0,925147,925147,925147,925147,925147,0,4,4,4,0.339782,0.299709,1226.69,754.184,925147,0,3958,3944.38,3934,0,0,3617,3283.34,3020,0,3617,3283.34,3020,2.53142,0.00559342,0.00279418,0.00273091,0.00374859,0.00293596,0.0412291,-0.00901389,1.00295,1.04511,2.91903,1.04805,2.92786,0.000172944,0.361909,0.144295,0.348442,0.159998,8.8415,2.62435,0.318824,119.998,104.494,70.8387,-1,-1,-1,3.45461,119.998,-1,3934,3617,0.101789,0.743251,0.142643,0.0712902,0.320322,152.099,141.6,133.494,0.000454762,,6.0066e-05,754.184,4.98431e-05,,322.36,3.98578,0,36,0.998981,0.341473,0.00913645,0.0140904,1,,,,,,,,,,,
37,1.02722,0.0529576,0.001,0.00079528,-0.00890461,1e-05,99.2373,39.2157,41.9629,0,0,-0.00890541,0,3.26058,0.00890541,-1.52591,3.26058,0.00890541,-1.52591,2.5,1.05304,0.0941176,2.5,1.05304,0.0941176,915880,915880,915880,915880,915880,0,4,4,4,0.338226,0.298349,1212.27,755.509,915880,0,4142,3992,3752,0,0,3566,3163.31,2668,0,3566,3163.31,2668,2.18436,0.00527108,0.00238423,0.00216068,0.00345604,0.00226009,0.0148247,-0.00556099,1.00227,1.00173,2.77983,1.00399,2.78627,0.000173763,0.349382,0.148349,0.353464,0.159146,7.6334,2.47924,0.308777,113.216,97.7368,55.5856,-1,-1,-1,3.93022,111.163,-1,3945,3411,0.131167,0.934367,0.14964,0.0689606,0.323332,141.466,149.801,135.87,0.000408709,,6.1083e-05,755.509,3.84169e-05,,323.731,4.0096,0,37,0.999037,0.28495,0.00886826,0.0136093,1,,,,,,,,,,,
38,1.09439,0.0617631,0.001,0.000851088,-0.00771791,1e-05,99.7957,39.2157,41.9629,0,0,-0.00771877,0,2.66365,0.00771876,-1.76529,2.66365,0.00771876,-1.76529,2.46491,1.14932,0.5,2.46491,1.14932,0.5,934061,934061,934061,934061,934061,0,6,4.01562,4,0.338356,0.298979,1226.72,761.428,934061,0,4149,4023.62,3939,0,0,5952,3273.73,2919,0,5952,3273.73,2919,1.29887,0.00377095,0.00233707,0.00281913,0.00354266,0.00284055,0.0115269,-0.00434047,1.00285,1.06963,2.99344,1.07247,3.00211,0.000172344,0.368986,0.143094,0.348759,0.16098,7.06987,2.59518,0.32817,122.362,105.361,63.2343,-1,-1,-1,4.96238,122.362,-1,3957,3769,0.114792,0.849802,0.149399,0.0497968,0.323248,154.619,142.765,133.659,0.00043745,,5.9945e-05,761.428,3.71339e-05,,325.762,3.99964,0,38,0.999115,0.221309,0.00871574,0.0130854,1,,,,,,,,,,,
39,1.09697,0.0497668,0.001,0.000845993,0.0208502,1e-05,98.952,39.2157,41.9629,0,0,0.0208493,0,3.71011,-0.0208493,-2.50422,3.71011,-0.0208493,-2.50422,2.22289,1.0816,0,2.22289,1.0816,0,912787,912787,912787,912787,912787,0,4,4,4,0.340455,0.304365,1242.67,734.536,912787,0,4151,3929.88,3631,0,0,3585,3201.27,2798,0,3585,3201.27,2798,1.08112,0.00586677,0.00250298,0.00212496,0.0030646,0.00216756,0.00991249,-0.00408971,1.00217,1.05354,2.94217,1.05571,2.9486,0.000176932,0.362855,0.141287,0.345782,0.161501,6.41883,2.57338,0.294311,124.585,104.936,62.0395,-1,-1,-1,0.390699,124.585,-1,4151,3536,0.0906578,0.705237,0.118951,0.0662185,0.324923,148.684,136.63,128.965,0.000506955,,7.6496e-05,734.536,4.77249e-05,,315.625,3.97335,0,39,0.999011,0.236162,0.00921517,0.0137047,1,,,,,,,,,,,
40,1.08071,0.0516609,0.001,0.000839978,0.0122672,1e-05,99.4762,39.2157,41.9629,0,0,0.0122664,0,2.20456,-0.0122664,-1.66673,2.20456,-0.0122664,-1.66673,2.40909,1.04932,0,2.40909,1.04932,0,920063,920063,920063,920063,920063,0,4,4,4,0.339983,0.303466,1196.04,769.259,920063,0,4154,3997.75,3749,0,0,3712,3190.24,521,0,3712,3190.24,521,3.83413,0.00491226,0.00246018,0.00250334,0.00353382,0.00241877,0.0133781,-0.00586933,1.00243,1.06043,2.9547,1.06285,2.96208,0.000187415,0.362796,0.143879,0.345764,0.172433,8.96988,2.55532,0.321605,121.378,103.552,67.6169,-1,-1,-1,8.96988,115.107,-1,3953,3414,0.107834,0.817102,0.134279,0.000249206,0.323504,148.148,140.523,132.378,0.000427742,25.4261,6.306e-05,769.259,0.000131721,2127.88,318.125,3.99531,0,40,0.99906,0.303196,0.00878119,0.0136961,1,0.982456,0.15298,0.491228,0.982456,0.991228,1.14859,1.14859,4,3.98246,2,0.504386
41,1.09976,0.049544,0.001,0.000841508,0.00941636,1e-05,99.2581,39.2157,41.9629,0,0,0.00941552,0,2.79349,-0.00941552,-3.05159,2.79349,-0.00941552,-3.05159,2.4419,1.07793,0,2.4419,1.07793,0,906836,906836,906836,906836,906836,0,6,4,2,0.338442,0.305348,1232.76,735.616,906836,0,4154,3928.25,3620,0,0,3875,3156.41,139,0,3875,3156.41,139,3.08199,0.00555766,0.00245849,0.00231436,0.00342305,0.00225511,0.0115609,-0.00679743,1.00226,1.06324,2.98837,1.0655,2.99504,0.000185202,0.347539,0.145084,0.353171,0.167948,7.24221,2.41308,0.223315,114.2,95.9207,51.3649,-1,-1,-1,4.44411,114.2,-1,3943,3875,0.121902,0.748233,0.158494,0,0.310999,140.413,138.731,131.568,0.000528756,,7.1747e-05,735.616,5.02609e-05,,320.268,4.01041,0,41,0.999045,0.319022,0.0089432,0.013654,1,,,,,,,,,,,
42,1.06886,0.0529489,0.001,0.000858626,-0.0199047,1e-05,115.687,39.2157,41.9629,0,0,-0.0199056,0,2.94478,0.0199055,-3.71315,2.94478,0.0199055,-3.71315,2.49114,1.3195,0.5,2.49114,1.3195,0.5,919967,919967,919967,919967,919967,0,6,4.01562,4,0.337502,0.304403,1224.24,751.46,919967,0,4138,3925.38,3613,0,0,5629,3261.87,2675,0,5629,3261.87,2675,1.51996,0.00464034,0.00236725,0.0024081,0.00321283,0.00243387,0.0143578,-0.00391364,1.00244,1.05317,2.94373,1.0556,2.95126,0.000187977,0.360661,0.145682,0.351011,0.172933,13.4378,2.88949,0.329568,119.732,103.655,60.67,-1,-1,-1,13.4378,115.672,-1,3954,3389,0.222016,2.08695,0.186279,0.071402,0.319276,150.583,139.3,134.022,0.000398297,,5.7917e-05,751.46,4.7671e-05,,322.918,3.97608,0,42,0.999128,0.353184,0.00859122,0.0130038,1,,,,,,,,,,,
43,1.06135,0.0512337,0.001,0.000875432,-0.0163463,1e-05,99.4763,39.2157,41.9629,0,0,-0.0163472,0,3.03943,0.0163472,-1.65601,3.03943,0.0163472,-1.65601,2.28404,0.920468,0,2.28404,0.920468,0,908557,908557,908557,908557,908557,0,4,3.98438,2,0.340725,0.302796,1238.11,733.827,908557,0,4140,3925.25,3615,0,0,3528,3172.85,106,0,3528,3172.85,106,3.44913,0.00410593,0.00229558,0.00256362,0.00328745,0.00269686,0.0157617,-0.00421041,1.00271,1.04531,2.91844,1.04801,2.92626,0.000189386,0.351211,0.14263,0.348868,0.172068,15.0484,3.18844,0.212506,114.896,99.8609,55.0299,-1,-1,-1,12.4046,112.122,-1,3936,3411,0.0865571,0.901937,0.152083,0,0.323782,142.636,140.001,129.588,0.000509567,,5.86859e-05,733.827,5.0373e-05,,316.966,3.98373,0,43,0.999066,0.237555,0.00878877,0.0135137,1,,,,,,,,,,,
44,1.09199,0.0498997,0.001,0.000925271,0.0431903,1e-05,116.302,39.2157,41.9629,0,0,0.0431894,0,2.81377,-0.0431894,-2.43277,2.81377,-0.0431894,-2.43277,2.45837,1.33328,0.5,2.45837,1.33328,0.5,931389,931389,931389,931389,931389,0,4,4,4,0.337105,0.303716,1184.71,786.173,931389,0,4133,4036,3939,0,0,3575,3240.48,2944,0,3575,3240.48,2944,1.19736,0.00389969,0.00242373,0.00288921,0.00344181,0.00281996,0.016712,-0.00760281,1.00283,1.08103,3.02656,1.08385,3.0353,0.000189244,0.375968,0.160369,0.357027,0.17626,13.3941,2.93632,0.315584,122.658,106.343,65.575,-1,-1,-1,12.827,120.995,-1,3948,3481,0.215362,0.767337,0.144339,0.0639705,0.32441,155.944,143.666,149.366,0.000449746,,6.7453e-05,786.173,5.3599e-05,,332.531,4.00008,0,44,0.999068,0.200768,0.00896798,0.0133549,1,,,,,,,,,,,
45,1.07902,0.05412,0.001,0.000908674,0.0281076,1e-05,132.662,39.2157,41.9629,0,0,0.0281067,0,3.72208,-0.0281067,-3.1626,3.72208,-0.0281067,-3.1626,2.5,1.28013,0.0750188,2.5,1.28013,0.0750188,934576,934576,934576,934576,934576,0,6,4.01562,4,0.340765,0.302423,1201.58,777.788,934576,0,4146,3991,3935,0,0,6662,3310.38,2957,0,6662,3310.38,2957,4.21862,0.00398815,0.00236924,0.00275649,0.00360741,0.00273903,0.00968242,-0.00791287,1.00275,1.04574,2.88938,1.04848,2.8973,0.000173717,0.372079,0.147671,0.352874,0.162352,6.59974,2.53247,0.319974,129.839,109.847,62.397,-1,-1,-1,1.74298,128.149,-1,3938,3790,0.697892,0.802498,0.161132,0.0661845,0.315098,157.66,147.663,138.009,0.000517205,,6.6186e-05,777.788,4.9638e-05,,329.787,4.02294,0,45,0.999035,0.499447,0.0090526,0.013487,1,,,,,,,,,,,
46,1.08622,0.0540618,0.001,0.00091458,0.00697806,1e-05,100.598,39.2157,41.9629,0,0,0.00697715,0,3.61041,-0.00697717,-2.23538,3.61041,-0.00697717,-2.23538,2.48,1.22297,0,2.48,1.22297,0,934412,934412,934412,934412,934412,0,8,4.03125,4,0.339592,0.304077,1215.34,768.85,934412,0,4130,3991.88,3938,0,0,9777,3308.22,2925,0,9777,3308.22,2925,1.12579,0.00510633,0.0024137,0.00229849,0.00319051,0.0023721,0.0129322,-0.00413609,1.00238,1.06434,2.97824,1.06672,2.98537,0.000175696,0.356968,0.143597,0.351182,0.164172,10.8615,2.36572,0.326613,126.932,102.998,64.5888,-1,-1,-1,0.610677,126.932,-1,3957,9777,2.48192,2.48192,0.212523,0.0613507,0.338281,151.159,150.73,134.178,0.000473534,,6.28521e-05,768.85,5.2164e-05,,328.149,3.96221,0,46,0.999043,0.397576,0.0088014,0.0137776,1,,,,,,,,,,,
47,0.824838,0.041462,0.001,0.000758768,0.581383,1e-05,100.978,39.2157,41.9629,0,0,0.581382,0,3.2417,-0.581383,-2.68011,3.2417,-0.581383,-2.68011,2.48919,1.21384,0,2.48919,1.21384,0,945519,945519,945519,945519,945519,0,8,4.01562,2,0.339503,0.306,985.02,959.898,945519,0,4139,3991.88,3937,0,0,16362,3394.99,2916,0,16362,3394.99,2916,7.47328,0.00352359,0.00193817,0.00218968,0.00373956,0.00273513,0.014531,-0.00728655,1.00275,1.02835,2.86799,1.03109,2.87582,0.000176238,0.795666,0.142872,0.349291,0.166637,18.0435,2.77948,0.324184,326.631,106.724,70.8606,-1,-1,-1,0.40092,326.631,-1,3952,16362,0,0.531965,0.129783,0,0.32413,345.764,144.149,135.089,0.000531389,,6.1535e-05,959.898,4.88589e-05,,330.261,3.99492,0,47,0.999231,0.457171,0.00698478,0.0126524,1,,,,,,,,,,,
48,1.06812,0.0510159,0.001,0.000944511,-0.0143983,1e-05,117.1,39.2157,41.9629,0,0,-0.0143992,0,2.3562,0.0143992,-3.10401,2.3562,0.0143992,-3.10401,2.22639,1.05628,0,2.22639,1.05628,0,927313,927313,927313,927313,927313,0,4,3.98438,2,0.339388,0.304481,1212.85,764.573,927313,0,4144,4017.75,3936,0,0,3586,3226.88,247,0,3586,3226.88,247,1.00136,0.00390136,0.00236031,0.00279972,0.00348838,0.00282718,0.0115717,-0.00480276,1.00284,1.05569,2.92519,1.05852,2.93356,0.000174344,0.366609,0.141932,0.362537,0.161671,13.3868,3.08749,0.236226,120.03,104.715,66.8389,-1,-1,-1,13.3868,112.019,-1,3936,3350,0.436753,0.783641,0.134505,0,0.324053,151.424,140.71,131.616,0.00045357,,6.347e-05,764.573,4.938e-05,,336.185,3.99594,0,48,0.999054,0.206752,0.00899539,0.0133235,1,,,,,,,,,,,
49,1.1116,0.0520936,0.001,0.000956745,0.0238264,1e-05,100.142,39.2157,41.9629,0,0,0.0238254,0,2.84633,-0.0238254,-1.4526,2.84633,-0.0238254,-1.4526,2.38406,0.965448,0.5,2.38406,0.965448,0.5,915283,915283,915283,915283,915283,0,4,4,4,0.340958,0.306316,1233.39,742.09,915283,0,3951,3919.62,3751,0,0,3717,3231.02,2718,0,3717,3231.02,2718,6.23045,0.00445414,0.00248248,0.0027569,0.00343442,0.00278647,0.0121326,-0.00809669,1.0028,1.08322,3.01851,1.086,3.02699,0.000181679,0.355544,0.144868,0.345899,0.166288,7.3768,2.86108,0.322551,118.882,102.651,66.8678,-1,-1,-1,2.97865,118.882,-1,3948,3585,0.12871,0.775437,0.149057,0.0676757,0.322348,147.043,141.237,132.596,0.000405383,,6.2553e-05,742.09,5.50169e-05,,316.595,3.98107,0,49,0.99904,0.284697,0.00899593,0.0136446,1,,,,,,,,,,,
